,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_leaf_nodes,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.43949875831604,0.01547771150416793,0.012803173065185547,0.0007492458464059702,3,sqrt,3,25,"{'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 3, 'n_estimators': 25}",0.693001443001443,0.6916786916786917,0.6957671957671958,0.7006974506974507,0.6833814333814334,0.6929052429052429,0.005676722763648968,113
1,0.8481916904449462,0.012933924409422475,0.017203807830810547,0.0009797638313056678,3,sqrt,3,50,"{'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 3, 'n_estimators': 50}",0.6907166907166907,0.6872294372294372,0.6956469456469456,0.700937950937951,0.6824194324194324,0.6913900913900914,0.006442354600441087,129
2,1.6570629596710205,0.03923393598538372,0.027806711196899415,0.004401204811789995,3,sqrt,3,100,"{'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 3, 'n_estimators': 100}",0.6955266955266955,0.6915584415584416,0.6958874458874459,0.7005772005772006,0.6833814333814334,0.6933862433862433,0.005761675058415369,82
3,4.132235050201416,0.06855877673012747,0.05421195030212402,0.010964621634790393,3,sqrt,3,250,"{'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 3, 'n_estimators': 250}",0.6952861952861953,0.6903559403559404,0.6956469456469456,0.7000962000962001,0.682058682058682,0.6926887926887927,0.006145051760423553,116
4,7.965087604522705,0.22877379409689214,0.08742985725402833,0.002327150922745665,3,sqrt,3,500,"{'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 3, 'n_estimators': 500}",0.6956469456469456,0.6917989417989417,0.6956469456469456,0.7008177008177008,0.6833814333814334,0.6934583934583936,0.005797203297720227,81
5,0.48250837326049806,0.017423786914938316,0.014603471755981446,0.0012006282948430667,3,sqrt,6,25,"{'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 6, 'n_estimators': 25}",0.7000962000962001,0.6964886964886965,0.7006974506974507,0.7003367003367004,0.6841029341029341,0.6963443963443963,0.0063061529493099325,78
6,0.9366114139556885,0.0301838945448073,0.02180514335632324,0.0023150861816879365,3,sqrt,6,50,"{'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 6, 'n_estimators': 50}",0.701058201058201,0.6921596921596922,0.7017797017797017,0.7029822029822029,0.6859066859066859,0.6967772967772967,0.0066534729485705395,77
7,1.8076571464538573,0.04252123697418703,0.035407638549804686,0.0032622118381890977,3,sqrt,6,100,"{'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 6, 'n_estimators': 100}",0.6957671957671958,0.6934824434824435,0.7025012025012025,0.703944203944204,0.6855459355459356,0.6962481962481963,0.006644512858295795,79
8,4.55257773399353,0.2862015321573857,0.06541409492492675,0.004587884173286675,3,sqrt,6,250,"{'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 6, 'n_estimators': 250}",0.6991341991341992,0.6957671957671958,0.6994949494949495,0.7068302068302068,0.6842231842231842,0.6970899470899471,0.007377518831254444,76
9,9.065457773208617,0.22323509869966945,0.1281980037689209,0.02063853426619609,3,sqrt,6,500,"{'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 6, 'n_estimators': 500}",0.6984126984126984,0.695045695045695,0.7008177008177008,0.7053872053872053,0.6871091871091871,0.6973544973544974,0.006130822394583672,75
10,0.4873101234436035,0.009929958879365517,0.014603185653686523,0.0008001566128588548,3,sqrt,9,25,"{'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 9, 'n_estimators': 25}",0.697931697931698,0.7005772005772006,0.7006974506974507,0.7059884559884559,0.6885521885521886,0.6987493987493988,0.005730470243491834,68
11,0.8994029045104981,0.020424207683714068,0.0218050479888916,0.0031883634519232515,3,sqrt,9,50,"{'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 9, 'n_estimators': 50}",0.7017797017797017,0.6938431938431938,0.7023809523809523,0.7067099567099567,0.68999518999519,0.6989417989417989,0.00610349620465962,67
12,1.7958059787750245,0.04178343252320261,0.03220696449279785,0.0019392511333362434,3,sqrt,9,100,"{'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 9, 'n_estimators': 100}",0.7012987012987013,0.694925444925445,0.6988936988936989,0.7075517075517076,0.6845839345839346,0.6974506974506974,0.0076269296420678565,74
13,4.426166772842407,0.051590235193466595,0.06541485786437988,0.0029398657581707673,3,sqrt,9,250,"{'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 9, 'n_estimators': 250}",0.7018999518999519,0.6970899470899471,0.7026214526214526,0.7063492063492064,0.6854256854256854,0.6986772486772488,0.007251550872394668,69
14,9.092564392089844,0.26025610980306263,0.12362761497497558,0.004674732614547562,3,sqrt,9,500,"{'max_depth': 3, 'max_features': 'sqrt', 'max_leaf_nodes': 9, 'n_estimators': 500}",0.7011784511784511,0.6982924482924483,0.7023809523809523,0.7075517075517076,0.686988936988937,0.6992784992784993,0.006836470513694273,66
15,0.4226954936981201,0.014433815924697963,0.014803218841552734,0.0007483410625276796,3,log2,3,25,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 3, 'n_estimators': 25}",0.6954064454064454,0.6832611832611832,0.6963684463684464,0.7018999518999519,0.6794131794131794,0.6912698412698413,0.008495005040913722,130
16,0.7952800750732422,0.031187022931111454,0.017804622650146484,0.000748328416726448,3,log2,3,50,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 3, 'n_estimators': 50}",0.694925444925445,0.6897546897546898,0.68999518999519,0.6988936988936989,0.6747234247234247,0.6896584896584896,0.008200106018729895,135
17,1.4930570602416993,0.02362215047582665,0.02520613670349121,0.0007485705457830384,3,log2,3,100,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 3, 'n_estimators': 100}",0.6955266955266955,0.6887926887926888,0.6924001924001923,0.6993746993746994,0.6824194324194324,0.6917027417027416,0.005807172014540312,128
18,3.6552945137023927,0.08612551441298266,0.055012178421020505,0.006230426944395099,3,log2,3,250,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 3, 'n_estimators': 250}",0.6946849446849447,0.6859066859066859,0.6936026936026936,0.696969696969697,0.682058682058682,0.6906445406445407,0.005678862059331647,133
19,7.024582242965698,0.19305816755532668,0.08801932334899902,0.003033496300392876,3,log2,3,500,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 3, 'n_estimators': 500}",0.6956469456469456,0.6915584415584416,0.6954064454064454,0.6978114478114478,0.6825396825396826,0.6925925925925925,0.005415048641099542,119
20,0.46549201011657715,0.03518245208744537,0.015603256225585938,0.0004900378568772794,3,log2,6,25,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 6, 'n_estimators': 25}",0.6958874458874459,0.6924001924001923,0.6961279461279462,0.7035834535834535,0.6821789321789322,0.694035594035594,0.006960228205993292,80
21,0.8171274185180664,0.015466368269580586,0.01940441131591797,0.0004902714815091777,3,log2,6,50,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 6, 'n_estimators': 50}",0.6967291967291968,0.6975709475709476,0.701058201058201,0.7053872053872053,0.6887926887926888,0.697907647907648,0.005485514728966939,72
22,1.591559362411499,0.033037211947628584,0.03080716133117676,0.0013271073526356955,3,log2,6,100,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 6, 'n_estimators': 100}",0.7071909571909571,0.6937229437229437,0.7014189514189514,0.7046657046657047,0.6917989417989417,0.6997594997594998,0.006030948147234786,64
23,3.926043462753296,0.06035920006137056,0.06371469497680664,0.0020888360108422817,3,log2,6,250,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 6, 'n_estimators': 250}",0.7022607022607023,0.6956469456469456,0.6975709475709476,0.7056277056277056,0.6895141895141895,0.6981240981240983,0.00554956584881478,71
24,7.749753189086914,0.2931164234554019,0.1166266918182373,0.004630707706294854,3,log2,6,500,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 6, 'n_estimators': 500}",0.702020202020202,0.6956469456469456,0.7011784511784511,0.7051467051467052,0.6855459355459356,0.6979076479076479,0.006898375349320827,73
25,0.4181223392486572,0.016509906380852136,0.01560368537902832,0.0016250831740733868,3,log2,9,25,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 9, 'n_estimators': 25}",0.7023809523809523,0.6954064454064454,0.7023809523809523,0.7029822029822029,0.6938431938431938,0.6993987493987495,0.003935248341254139,65
26,0.8405947208404541,0.061414396599363034,0.021604633331298827,0.002245086602525449,3,log2,9,50,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 9, 'n_estimators': 50}",0.7005772005772006,0.6975709475709476,0.7049062049062049,0.7074314574314574,0.696969696969697,0.7014911014911014,0.004088928478667154,52
27,1.6503405570983887,0.04757989547284123,0.03420801162719726,0.0013265897897186366,3,log2,9,100,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 9, 'n_estimators': 100}",0.7000962000962001,0.701058201058201,0.7025012025012025,0.706950456950457,0.6889129389129389,0.6999037999037998,0.005976128528837777,63
28,3.8625202655792235,0.0473550950143585,0.07041664123535156,0.011879331616692829,3,log2,9,250,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 9, 'n_estimators': 250}",0.7028619528619529,0.6994949494949495,0.7025012025012025,0.7065897065897065,0.6917989417989417,0.7006493506493505,0.004965383597975485,59
29,7.802827835083008,0.17957121847878715,0.12242822647094727,0.00516211876595991,3,log2,9,500,"{'max_depth': 3, 'max_features': 'log2', 'max_leaf_nodes': 9, 'n_estimators': 500}",0.7026214526214526,0.6972101972101972,0.7015392015392016,0.7053872053872053,0.6855459355459356,0.6984607984607984,0.006973097002990476,70
30,2.1832952976226805,0.01994716501017009,0.012803220748901367,0.00040061500450892334,3,,3,25,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 25}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
31,4.303980684280395,0.04987154933252496,0.01580386161804199,0.00040080585270387686,3,,3,50,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 50}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
32,8.504107999801636,0.035796790333305975,0.02240476608276367,0.0008000851316910678,3,,3,100,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 100}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
33,21.28132119178772,0.18713127954338876,0.04380989074707031,0.0003998283694452242,3,,3,250,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 250}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
34,42.46895642280579,0.5847746525491864,0.07761821746826172,0.0008010750383748458,3,,3,500,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 500}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
35,2.2515258312225344,0.014942310628003675,0.013403034210205078,0.0004898041858020194,3,,6,25,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 6, 'n_estimators': 25}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
36,4.4264161586761475,0.007433558805907917,0.018604230880737305,0.0004899404320594069,3,,6,50,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 6, 'n_estimators': 50}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
37,8.852124500274659,0.06552174378157806,0.02720613479614258,0.000748850848846941,3,,6,100,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 6, 'n_estimators': 100}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
38,22.107270383834837,0.31563885392839186,0.057812833786010744,0.003188133077852529,3,,6,250,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 6, 'n_estimators': 250}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
39,43.88671083450318,0.6626968668293723,0.10102291107177734,0.002367227613964113,3,,6,500,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 6, 'n_estimators': 500}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
40,2.223701906204224,0.017002371355624747,0.014003133773803711,0.0010958010218931695,3,,9,25,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 9, 'n_estimators': 25}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
41,4.399434518814087,0.02820684661115403,0.01820402145385742,0.00040016202726617697,3,,9,50,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 9, 'n_estimators': 50}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
42,8.728853321075439,0.015500089859776342,0.028206586837768555,0.000980104566676198,3,,9,100,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 9, 'n_estimators': 100}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
43,22.219933891296385,0.30248175665007243,0.05661273002624512,0.0013566208471011752,3,,9,250,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 9, 'n_estimators': 250}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
44,43.674213886260986,0.3077801855975163,0.10322623252868653,0.0016022053598897929,3,,9,500,"{'max_depth': 3, 'max_features': None, 'max_leaf_nodes': 9, 'n_estimators': 500}",0.6951659451659452,0.6916786916786917,0.6958874458874459,0.7005772005772006,0.683020683020683,0.6932659932659934,0.0058552795282174885,85
45,0.4358983039855957,0.013123509008240723,0.012803030014038087,0.0004004002327264194,6,sqrt,3,25,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 3, 'n_estimators': 25}",0.6986531986531986,0.690957190957191,0.6954064454064454,0.6925204425204425,0.6829004329004329,0.6920875420875421,0.00529133323571543,124
46,0.8261863708496093,0.009820552499740535,0.01600356101989746,4.862803948967729e-07,6,sqrt,3,50,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 3, 'n_estimators': 50}",0.6951659451659452,0.6889129389129389,0.6967291967291968,0.7005772005772006,0.6833814333814334,0.692953342953343,0.006086414429189342,112
47,1.6029125690460204,0.028301892621227082,0.02460646629333496,0.0010202079042188304,6,sqrt,3,100,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 3, 'n_estimators': 100}",0.6946849446849447,0.6908369408369408,0.6958874458874459,0.6974506974506974,0.6831409331409332,0.6924001924001925,0.005119888058002943,122
48,3.8734134674072265,0.035190924221731944,0.04681119918823242,0.0011659517198810963,6,sqrt,3,250,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 3, 'n_estimators': 250}",0.6955266955266955,0.6916786916786917,0.6952861952861953,0.7006974506974507,0.6832611832611832,0.6932900432900432,0.005779816744718638,84
49,7.82119140625,0.19836132295371128,0.08621926307678222,0.0016001225263835026,6,sqrt,3,500,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 3, 'n_estimators': 500}",0.694925444925445,0.6911976911976911,0.6958874458874459,0.7006974506974507,0.6833814333814334,0.6932178932178932,0.005776212992890726,111
50,0.5831313610076905,0.013224258214649842,0.01420297622680664,0.00039975672663438143,6,sqrt,6,25,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 6, 'n_estimators': 25}",0.7121212121212122,0.7014189514189514,0.705026455026455,0.7091149591149591,0.6973304473304474,0.705002405002405,0.005278089969528722,41
51,1.115251398086548,0.019218681980503513,0.019804716110229492,0.00040018573771778655,6,sqrt,6,50,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 6, 'n_estimators': 50}",0.7027417027417028,0.699013949013949,0.7006974506974507,0.706950456950457,0.6924001924001923,0.7003607503607504,0.00478311386455873,62
52,2.15628719329834,0.07383131911303895,0.030406665802001954,0.0004900183456226636,6,sqrt,6,100,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 6, 'n_estimators': 100}",0.7046657046657047,0.69997594997595,0.7025012025012025,0.7122414622414622,0.6887926887926888,0.7016354016354016,0.0076172163175867915,50
53,5.288395547866822,0.03762916097438409,0.06321420669555664,0.00039975652756129296,6,sqrt,6,250,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 6, 'n_estimators': 250}",0.7016594516594516,0.6992544492544492,0.7031024531024531,0.7094757094757095,0.68999518999519,0.7006974506974507,0.006330686327732443,57
54,10.598287677764892,0.09132412437139176,0.11702780723571778,0.0006310544345659973,6,sqrt,6,500,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 6, 'n_estimators': 500}",0.7044252044252044,0.6991341991341992,0.702020202020202,0.7086339586339586,0.6892736892736893,0.7006974506974507,0.00650507582830367,57
55,0.6431448936462403,0.0204207333265477,0.015003538131713868,4.672030911985737e-07,6,sqrt,9,25,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 9, 'n_estimators': 25}",0.7190957190957191,0.7086339586339586,0.7138047138047138,0.715007215007215,0.7026214526214526,0.7118326118326118,0.0056885297734748435,10
56,1.2432806491851807,0.02118045079771805,0.02140464782714844,0.000490349124532881,6,sqrt,9,50,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 9, 'n_estimators': 50}",0.7118807118807119,0.706950456950457,0.708994708994709,0.7204184704184704,0.698051948051948,0.7092592592592593,0.007244368667917329,23
57,2.463524913787842,0.018046518814096548,0.034807777404785155,0.00040011430096383157,6,sqrt,9,100,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 9, 'n_estimators': 100}",0.7107984607984608,0.7063492063492064,0.7105579605579606,0.7218614718614719,0.7027417027417028,0.7104617604617605,0.006427883541285745,13
58,6.078888893127441,0.08730755957964574,0.07461657524108886,0.0017438817373512476,6,sqrt,9,250,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 9, 'n_estimators': 250}",0.7121212121212122,0.7041847041847041,0.7101972101972102,0.7168109668109668,0.7027417027417028,0.7092111592111593,0.005182989430505523,25
59,12.031603479385376,0.047368758911088396,0.13821058273315429,0.00035843926889310706,6,sqrt,9,500,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 9, 'n_estimators': 500}",0.7134439634439634,0.7040644540644541,0.7086339586339586,0.7177729677729677,0.6994949494949495,0.7086820586820586,0.006496890429977107,29
60,0.37868509292602537,0.0028711127092258424,0.012403059005737304,0.0004903297369560838,6,log2,3,25,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 3, 'n_estimators': 25}",0.6951659451659452,0.6862674362674362,0.7028619528619529,0.7003367003367004,0.6786916786916787,0.6926647426647426,0.009003000502218982,117
61,0.7183624267578125,0.027351092532830284,0.016003131866455078,3.9895058943465975e-07,6,log2,3,50,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 3, 'n_estimators': 50}",0.6955266955266955,0.6914381914381914,0.6908369408369408,0.7004569504569504,0.6825396825396826,0.6921596921596922,0.005916012616059528,123
62,1.389713954925537,0.014790121995008487,0.024005126953125,0.000632635878551781,6,log2,3,100,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 3, 'n_estimators': 100}",0.695045695045695,0.6893939393939394,0.693963443963444,0.6986531986531986,0.683020683020683,0.692015392015392,0.005381726926455906,125
63,3.3744656085968017,0.036498404824941016,0.04639444351196289,0.0005034276040217837,6,log2,3,250,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 3, 'n_estimators': 250}",0.6952861952861953,0.6919191919191919,0.6957671957671958,0.7003367003367004,0.6829004329004329,0.6932419432419432,0.005823881045758669,110
64,6.740211439132691,0.09025752313871373,0.08399529457092285,0.0006345433761079838,6,log2,3,500,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 3, 'n_estimators': 500}",0.694925444925445,0.6911976911976911,0.6943241943241943,0.6966089466089466,0.6824194324194324,0.6918951418951419,0.005051306654359096,126
65,0.48450942039489747,0.017764859537853898,0.014203500747680665,0.0004002096683379206,6,log2,6,25,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 6, 'n_estimators': 25}",0.7085137085137085,0.7012987012987013,0.69997594997595,0.7082732082732083,0.6946849446849447,0.7025493025493026,0.00526063697317873,43
